,Unnamed: 0,id,poster_path,adult,overview,release_date,genre_ids,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,count_labels,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
1872,3012,475369,/ket8bzYI0ryOV1JhjsmWIfvs7xf.jpg,False,Cinco jóvenes son castigados por la directora Presley para trabajar en el instituto un sábado.,2017-01-23,27,Deadly Detention,en,Castigo Mortal,/fj5pd9LqgOFRDPqUebMi1vbcZzN.jpg,5.603,20,False,3.9,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
1873,3013,24421,/lg5GWL2Pf6r6tqQGhqXPq0vgwH.jpg,False,"Cuatro amigos celebran la despedida de soltero de Mike (Kip Pardue) en un club de streapteas. Uno de ellos, Tony, tiene una pelea y les echan, así que deciden irse a otro local y se montan en el metro sobre las 4 de la mañana.",2010-10-11,28-27-53,Stag Night,en,Stag Night,/gSZ7t9K3dY8tSy0oHZTpHTInDZV.jpg,6.398,80,False,4.9,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '53']",1,62,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13
1874,3014,14457,/aeWGvt1yOMO0hHLDX0dQxtLnUq6.jpg,False,"Cuando, inexplicablemente, cierran una solitaria autopista, cinco estudiantes que comparten viaje hacia una fiesta en el desierto se encuentran atrapados en una cafetería recientemente abandonada. Negándose a que las nuevas circunstancias interfieran en su diversión, se preparan para pasar la noche; pero son interrumpidos por extrañas y fascinantes visiones de viajeros brutalmente mutilados. Esas horribles visiones quizás expliquen el abandono repentino del motel y del café, pero la aparición de un extraño hombre, cuya mujer ha desaparecido, confirma sus peores miedos. Él también ha visto a las personas moribundas: víctimas de un asesino, el que probablemente se ha llevado a su esposa; un asesino que arrastra una oscura fuerza de decadencia y putrefacción...",2005-03-13,27-9648,Reeker,en,Reeker,/iY3QBjMz4hlPj6WXMBp8Iq6euKu.jpg,8.497,193,False,5.8,movie,0,91,2289000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18
1875,3016,848886,/uLDYfeJ9BvrQsC3MBqMUjG4Hgaz.jpg,False,Una adolescente solitaria descubre los vínculos de su familia con la brujería.,2021-09-28,27,Hellbender,en,Hellbender,/rJcswoyg0pw9oRJarbGC0sIazR1.jpg,9.279,75,False,5.7,movie,0,83,67474,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1876,3017,270064,/A9FB6gCQLpTKQFtI4SCSQbSeA0q.jpg,False,"Artie está profundamente enamorado de April. Tras un accidente de coche, el chico despierta en medio de un Apocalipsis Zombi. El deseo de salvar a su amada hará de Artie una letal máquina que masacrará a todos los muertos vivientes que se crucen en su camino. (FILMAFFINITY)",2015-02-24,10749-35-27,April Apocalypse,en,April Apocalypse,/jplFxVzgg0WMI9woA0ihGiYDz2Y.jpg,7.189,48,False,6.1,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['10749', '35', '27']",0,5,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8
1877,3018,241927,/hFIimZOCMyoQvbGnz0gntgcbYVm.jpg,False,"Una adolescente debe sobrevivir a una auténtica noche de Halloween infernal, cuando unas maliciosas criaturas llaman a su puerta.",2015-01-25,27,Hellions,en,Hellions,/cxRWsIuSTmsSVkvkv2rbbASfwET.jpg,8.501,137,False,3.9,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1878,3020,284270,/m3IJum2fBtkHG1zfF4aia2PhiLL.jpg,False,Recuerda que puedes ver esta película en http://www.wopelis.com,2015-04-18,12-27,Welp,fr,Welp,/cBgrdobrGu59xmrzuiEw1An9C7p.jpg,5.749,207,False,5.6,movie,0,85,0,"{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}","['12', '27']",0,22,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1879,3023,311539,/qdzzFho1wZFvrDFcdg2r3wwMUSJ.jpg,False,"Llega Navidad, un momento de alegría, paz y buena voluntad, a menos que vivas en la ciudad de Bailey Downs… Aquí, en la víspera de tan entrañables fechas, la alegría se ve frustrada por un espíritu maligno que atrapa a tres adolescentes con el fin de recrear una versión retorcida de la historia de la Navidad... (FILMAFFINITY)",2015-10-02,27-14,A Christmas Horror Story,en,A Christmas Horror Story,/rXUep5x2an32B0njUihJHy65TDp.jpg,8.749,285,False,5.7,movie,0,99,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14']",0,63,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
1880,3025,18217,/x8AMFiI1R5WQ86HhGyWzxjTk1sT.jpg,False,"Un grupo de jóvenes se desplazan hasta un rancho abandonado en medio del desierto. Cuenta la leyenda que en el sótano de la casa se esconde un tesoro y la intención de los chicos es encontrarlo a toda costa. Pero lo que iba a ser un fin de semana de diversión y desenfreno, se convierte en una desesperada carrera por sobrevivir. Sin saberlo, despertarán al espíritu maligno de una mujer enterrada años atrás bajo la casa. Ahora busca venganza",2008-10-08,27,Buried Alive,en,Enterrados vivos,/drk6V6q14u0ksBclhzJ35Q0s3kd.jpg,8.745,102,False,4.7,movie,0,94,1558939,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
1881,3027,95667,/oZwmgcATMp0CqiaMIWkIGXaFAnf.jpg,False,,2012-10-16,27,Night of the Living Dead: Re-Animation,en,Night of the Living Dead: Re-Animation,/uCn0Pqa4D5RjXcbBzTneiUO2Sik.jpg,6.686,98,False,6.4,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1882,3028,710717,/iMFAKPH7AaUJ76oLqWz9OxU7s6S.jpg,False,"Cuando Maggie consigue un perro de apoyo emocional para ayudar a calmar parte de su ansiedad, descubre que él es aún más efectivo de lo que imaginaba ... porque, sin que ella lo supiera, mata a cualquiera que agregue estrés a su vida.",2020-06-12,27-53-35,Good Boy,en,Into the Dark: Mi amigo fiel,/dsKDGGEmaD1OlTcHzqSRXlhESVH.jpg,4.819,52,False,6.7,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '35']",1,26,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
1883,3032,36917,/gtcN82YN6CkUjM6pFoWd9JglD6W.jpg,False,,2011-05-17,14-27,呪怨 黒い少女,ja,The Grudge: Girl in Black,/bDdLg1FwfNX029ajdWTQcJdtWqu.jpg,8.223,66,False,4.8,movie,0,60,0,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['14', '27']",0,59,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
1884,3034,24702,/cxQtkD2flZmlxMmXjwqZCzDhxxB.jpg,False,"Casi un año después del brutal asesinato de una joven del pueblo, aún sin resolver, aparece un muchacho desnudo cubierto de sangre a las puertas de la oficina del sheriff de Shallow Valley. Gotas de sangre fresca siguen goteando de un misterioso cuchillo que el muchacho sujeta firmemente en su mano. El mismo cuchillo que Jack intentó arrebatar de las manos del asesino de la joven hace ahora doce meses",2005-06-28,27,Shallow Ground,en,Shallow ground: Bajo tierra,/cCuT0flLIurv6J7Zc1R4wGQFoqC.jpg,6.162,89,False,5.0,movie,72000,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
1885,3036,28594,/7XXsqPK8m8brdsFcPlgmVIbqVCA.jpg,False,,2002-09-17,27-878-10770,The Rats,en,The Rats,/blSVg7kq62qXsFyEKWZPVMnmKDM.jpg,5.131,63,False,5.6,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '10770']",0,22,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21
1886,3038,514501,/jDjiT5dVwL0B3CgBHhBQo9yB1Yv.jpg,False,"Después de recibir malas noticias, Natalia, una joven novicia, regresa a casa, donde su hermana Ángela le pide que viaje con ella y sus amigos a un misterioso lugar.",2018-10-04,18-27,Luciferina,es,Luciferina,/9A1tpDwblGX9Rm6Y4o2TTKRuyJP.jpg,9.226,53,False,6.0,movie,0,115,0,"{'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}","['18', '27']",0,133,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
1887,3040,42272,/hbOoLlTZnGyg13cLZ3ULtmeNsn0.jpg,False,"Cassie, una estudiante de psicología que de niña tuvo un terrible trauma debido a que un psicópata la encerró en un sótano, decide acceder a un trabajo como vigilante forestal, sola en una cabaña durante un mes, y aprovechar esta situación para terminar su tesis. Una vez instalada en el lugar, empiezan a suceder cosas extrañas y Cassie comienza a tener la terrible sensación de que su pasado vuelve para atemorizarla. (FILMAFFINITY)",2008-03-02,18-9648-27-10770,The Watch,en,Sombras en el bosque,,6.86,29,False,5.1,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '9648', '27', '10770']",0,2,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,15
1888,3043,513983,/1l6S3EID762dvTOrNwoCRNTESa3.jpg,False,"Una familia estadounidense celebra el embarazo de su hija de 28 años. La celebración se interrumpe cuando un líder de un culto satánico, Henrik Brandr, visita inesperadamente su rancho. Henrik ofrece pagar a la familia una gran suma por la propiedad de su tierra. Jacob Richardson, el padre, rechaza la oferta debido al invaluable valor sentimental del rancho. Henrik, disgustado, comienza a lanzar devastadoras maldiciones sobre los Richardson, tratando de expulsarlos de su tierra, incluso si eso significa asesinarlos. Después de sufrir tragedias inexplicables, los Richardson buscan la ayuda de Marybeth, una sacerdotisa bruja blanca. Pronto descubren un terrible secreto sobre su casa, revelando por qué su tierra es tan valiosa para el culto. Se dan cuenta de que deben proteger su casa del culto a toda costa, y se produce una violenta batalla entre el bien y el mal.",2021-06-12,27-53,Baphomet,en,Baphomet,/dnntDAQTicvgtl313Ju4dIpZwtq.jpg,8.073,52,False,6.3,movie,0,72,0,"{'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1889,3044,529193,/e7qlOysRTnpNKi3aWdTrzF2BrbV.jpg,False,"Una familia traslada a su problemática hija a un pequeño pueblo, donde la gente sospecha que ella es responsable de una serie de misteriosas muertes. Temiendo que algo malo los persiguiera, los atormentados padres deben hacer lo que sea necesario para salvar a su hija.",2022-09-02,27-53-9648,The Harbinger,en,The Harbinger,/kbysHDvFSIYU4hYGX58DF3dOr2h.jpg,6.109,18,False,4.1,movie,0,114,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '9648']",1,112,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1890,3045,297580,/rhk41QzLibidKUBE9KbWlW5z1Wf.jpg,False,Un arqueólogo busca el famoso diamante conocido como la Piedra Codix. Para ello se une a una expedición que va a explorar la tumba recién descubierta de Rey Maldito Neferu. Pero una vez allí la momia del rey se levanta para acabar con los profanadores de su tumba.,2014-10-21,12-27-28,Day of the Mummy,en,Day of the Mummy,/3m4dL16ALJUqdpKVgo81NRVHSR3.jpg,8.231,33,False,5.1,movie,0,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['12', '27', '28']",0,4,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9
1891,3046,43085,/bZpdTgpd1teT2J3H9b5SXKuMjFk.jpg,False,"Despues de ser picado por un escorpión, el teniente Bobby se despierta en la morgue del hospital y se da cuenta de que no tiene pulso. Mientras estaba en el hospital, su escuadron se han transformado en zombies sedientos de carne fresca.",2006-12-16,28-35-27-878,Dead and Deader,en,Dead and Deader,,5.428,23,False,5.5,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '35', '27', '878']",0,5,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,17
1892,3047,722780,/iqO2sTFqm6XwEXmlLxKDX75RPjY.jpg,False,"Una enfermera con exceso de trabajo regresa a casa y encuentra a un maníaco escondido con un rehén magullado y golpeado. Cuando una ola inesperada de intrusos violentos desciende sobre su casa, se convierte en una lucha por la supervivencia.",2021-04-16,28-27-9648,For the Sake of Vicious,en,For the Sake of Vicious,/tc0wCyDbcDTQIFDXZ5rlvqhhBZz.jpg,6.191,31,False,6.6,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '9648']",0,4,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
1893,3048,87178,/fOulUsrnMvrzstbu1NEz13zzxY3.jpg,False,Adaptación cinematográfica de la historia corta de H.P. Lovecraft sobre un escéptico docente universitario experto en folklore desafiado por un erudito colega nativo de Vermont a comprobar la existencia de seres sobrenaturales en las montañas de la zona. (FILMAFFINITY),2012-03-15,27-9648-878-53,The Whisperer in Darkness,en,The Whisperer in Darkness,/pphs7uYpuyoUc2M6wgKFjLFeiH.jpg,4.798,77,False,6.4,movie,0,104,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '878', '53']",1,11,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,11
1894,3050,436496,/tsTzpzL1qrh6PSP8kX8f6HDRulo.jpg,False,Un hombre recibe una misteriosa caja que contiene un terrible secreto: una criatura que matará a todos los demás en su familia a menos que se la pase a alguien a quien ama para continuar su circulación sin fin.,2017-01-11,27,Gremlin,en,Gremlin,/8NJga8sxf3t4O5xQXWJVxrv8OmV.jpg,6.621,46,False,4.0,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
1895,3054,254186,/hOm9U8ICYnrrrAS7ocVdBCqD6jj.jpg,False,"Una madre decide quitarse la vida antes que seguir viviendo con su monstruoso hijo. Años más tarde, tres amigos cometerán el error de adentrarse en el estudio de cine abandonado donde vive la bestia, que hará todo menos dejarlos tranquilos.",2014-03-10,53-27-9648,Aux yeux des vivants,fr,Among The Living,/cPK2h2K156k1vfRXgTbyJNyYAKu.jpg,7.028,93,False,5.2,movie,0,88,0,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['53', '27', '9648']",1,39,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9
1896,3055,55547,/mrTWXADgmrvPmXsC7PX7V7yAIEh.jpg,False,"Los agentes especiales Jack y Stephanie siguen, a través del desierto de Arizona, la pista de un testigo anti-mafia que se niega a declarar. Mientras las autoridades locales les pisan los talones, los despistan atajando a través del tramo abandonado de una solitaria autopista conocida como Ruta 666.",2001-10-30,27-28-53,Route 666,en,Ruta 666,/vJqbVfqkQivyLzlvIakbkcfceBt.jpg,7.445,57,False,5.1,movie,2300000,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '53']",1,41,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,22
1897,3056,421848,/u9nyw9iwvTNSbhr9RUZgbFb1mD.jpg,False,"En la noche antes de su graduación de la escuela secundaria, Jessie y sus amigos son guiados por una aplicación para recuperar un Iphone que han perdido en una casa misteriosa. Pero pronto serán sorprendidos por unos dementes dispuestos a matarlos y torturarlos.",2016-10-27,27-53,Recovery,en,Recovery,/2u3MmN9ezNxYCZvJPX2IdlpWCJK.jpg,5.99,75,False,5.3,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
1898,3059,540291,/7AKS0KlPv9WdgzbGj5kdP6WKb9q.jpg,False,El sueño de una joven pareja de formar una familia se rompe a medida que descienden a las profundidades de la paranoia y deben luchar para sobrevivir a una presencia maligna que no quiere nada más que sus propias vidas.,2019-05-24,27,Isabelle,en,Isabelle,/px8rtxeHaFs065bk26etiF7yEmn.jpg,6.245,108,False,5.1,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1899,3060,21623,/vgwq4t5GVmLqzhp3dmBTQHDWCn5.jpg,False,"Christy, cuya guapa hermana mayor se desfiguró el rostro en un aparatoso accidente, en el que ella conducía. Las visiones continuas de aquel horrible accidente, hace que Christy regrese a casa años después, puede que sean premoniciones.",2007-07-08,27-9648-53,Beneath,en,Beneath,/epq172QpUtzOXyCOpwJXDI1yoqF.jpg,5.745,92,False,5.6,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,16
1900,3063,45676,/hzh3OMGLiKI8AwaVltwSIjkaNr2.jpg,False,Un grupo de decadentes jóvenes japoneses se quedan sin gasolina en mitad del Amazonas  y abandonan el vehículo en busca de ayuda. Cuando llevan un buen trecho encuentran una  extraña factoría abandonada y deciden hacer un alto en el camino… Poco sospechan que en  su interior se encuentra congelado un peligroso parásito que produce en sus víctimas femeninas  un voraz (literalmente) apetito sexual.,2004-08-22,27-35,寄性蟲: キラープッシー,ja,寄性蟲: キラープッシー,/v1LrSpTuzGKcVjmMSxTCFGWpWaO.jpg,3.927,21,False,3.2,movie,0,60,0,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['27', '35']",0,312,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19
1901,3064,54702,/l7JVY5uGMeOkEDNYIFLmZcEEQze.jpg,False,"""Malevolence"" es la segunda parte de una trilogía espantosamente siniestra. Esta parte de la historia tiene lugar 10 años después del secuestro de Martin Bristol, un niño que desapareció de su jardín a la edad de tres años, y que dio testimonio de los inexplicables crímenes de un loco despiadado. Durante años, el paradero de Martin ha seguido siendo un misterio... hasta ahora.",2004-09-10,80-27-53,Malevolence,en,Malevolence,/oLLaduCBbpKyxOzflYWt5Iks8mE.jpg,4.842,62,False,5.3,movie,450000,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27', '53']",1,48,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19
1902,3066,135368,/9dTbd20NEgsTDx5glF7dYYAKXKy.jpg,False,"Richard Marlow se propone pasar un fin de semana de camping en familia. A medida que llegan al bosque, se encuentran diversos animales ensangrentados. Tras sufrir una herida en el brazo, Marlow pronto comienza a debilitarse y a sufrir dolores de cabeza y alucinaciones. Y lo que es peor, algo les acecha... Ojos amarillos, cuernos puntiagudos y alas de murciélago, es el demonio de Jersey, cuya leyenda se remonta al S. XVIII. Todo apunta a un final trágico.",2012-09-28,27-53,The Barrens,en,The Barrens,/wWtYHBDZZ9eTKyTRkoc9OGTz9N4.jpg,6.485,102,False,5.0,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11
1903,3067,701510,/idyJnDXMiETp8fyiyakv388C1WS.jpg,False,La vida de una mujer embarazada da un vuelco cuando alguien amenaza con quitarle a su bebé de improviso.,2020-05-08,27-53-10770,Delivered,en,Delivered,/gmstl6FTq74UcTiaNZDoAH1DTfj.jpg,6.788,18,False,5.6,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '10770']",1,32,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
1904,3069,51215,/9oLpJMfJ7NtfQX9yNbG8GjyGexL.jpg,False,"Steven Grant es un agente del FBI al que le encomiendan una tarea que no le gusta nada. En concreto, tiene que dar con el paradero e investigar a un vampiro que amenaza con desvelar las intenciones del gobierno, que al parecer ha ideado una especie de plan a partir del cual los vampiros se integrarían en la sociedad, junto con el resto de personas.  Para investigar a un vampiro, nada mejor que otro vampiro, así que a Grant se asignan un compañero vampiro, con el cual tendrá que trabajar a partir de entonces. Ambos dan con Lucy, una vampira muy guapa, que seduce a Grant.  Grant no se puede fiar de ella, pero está enamorado, así que lo hace. Gracias a Lucy, pronto se da cuenta de que las cosas son más complicadas de lo que esperaba, y ni los buenos son tan buenos ni los malos lo son tanto.",2001-07-19,27-28-878,The Breed,en,Legado de sangre,/jQ1OnD4CIrWjCcdQSCWs2ME5tEz.jpg,5.702,49,False,5.5,movie,0,91,0,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['27', '28', '878']",0,12,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22
1905,3071,749240,/14ymkonC5xuUR1yWuYinUNGfphG.jpg,False,,2020-10-06,99-27,In Search of Darkness: Part II,en,In Search of Darkness: Part II,/xwrQazFIlIyZcP5oryK9mmVnhFR.jpg,6.431,31,False,7.6,movie,0,263,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['99', '27']",0,67,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1906,3072,631583,/xXI5Lg6mJLEesTggRJBrq50vrqU.jpg,False,Isaac y su mujer embarazada visitan un remoto pueblo noruego para reclamar una herencia inesperada. La pareja se ve atrapada en una pesadilla cuando se encuentra con una secta siniestra que rinde culto a una deidad que habita en el mar.,2021-02-09,27,Sacrifice,en,Sacrifice,/v0bFTXnLNh9cjvpIckJpIM2t9nf.jpg,5.993,33,False,4.7,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1907,3078,786110,/hsOSdY9ALwBLP41c6tAF5UXkpc0.jpg,False,"Anne está casada con un ministro de un pueblo pequeño y siente que su vida y su matrimonio se han ido reduciendo durante los últimos 30 años. Después de un encuentro brutal y sangriento con ""The Master"", descubre una nueva sensación de poder y un apetito por vivir más grande y audaz que antes. Sin embargo, estos cambios vienen con un gran número de muertos y un precio en su matrimonio.",2021-04-16,27-53,Jakob's Wife,en,Jakob's Wife,/82nMlTXtXiexSGKpYpEIsnGzebK.jpg,7.301,85,False,6.0,movie,0,98,30000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1908,3079,227877,/uegMaavqWSXLDDlWHBE7SQNWOyn.jpg,False,"Cory Morgan, su esposa y su hijo de 7 años Liam deciden pasar unas vacaciones tranquilas solos en familia en una casa de campo. Pero cuando Sarah empieza a ver cosas extrañas alrededor de la casa, se darán cuenta de que tienen unos huéspedes indeseados.",2013-10-11,53-27,Torment,en,Torment,/87doFQXTTOcWjdo2UbvYsPuUUD2.jpg,6.309,86,False,4.6,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
1909,3080,670466,/jJsn2KNUnmQtLY9jEfcdyAb1yEM.jpg,False,El exnovio y representante de una cantante de pop le roba su identidad artística y se la da a su nueva novia.,2020-02-07,53-27,My Valentine,en,Mi San Valentín,/3Zw9rq5twLxDPeIiD35SdnZUou6.jpg,5.86,54,False,5.8,movie,0,79,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
1910,3081,9976,/osugwBXcbXZ2IYmzR4rCkrJxiQa.jpg,False,"Dougie Whooly es un niño completamente obsesionado con Satan's Little Helper, un videojuego en el que el protagonista, al servicio de Satanás, debe causar dolor y muerte a los ciudadanos para acumular puntos. Su obsesión le lleva a disfrazarse como el personaje del videojuego el día de Hallowwen y a buscar al Maligno para convertirse en su ayudante. Inesperadamente, Dougie lo encuentra, y juntos inician un macabro periplo en el que se dedican a sembrar el terror y la destrucción por el vecindario. Y ni siquiera los padres o la hermana de Dougie y su novio estarán a salvo... (FILMAFFINITY)",2004-05-06,27-10749-35,Satan's Little Helper,en,El aprendiz de Satanás,/4K1OKchUdWzNSGee96dzdHQdBSv.jpg,7.227,115,False,5.3,movie,0,100,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","['27', '10749', '35']",0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19
1911,3085,43950,/93XYVtdMvk05WLvjGs5qeyHtFVL.jpg,False,"Esta obra fragmentaria, que carece de diálogos, penetra en la vida de una niña que es observada por el ojo de una cerradura. Film experimental y de impecable factura que avanza a golpe de sensaciones, siempre filmadas a flor de piel.",2010-04-02,53-27,Amer,fr,Amer,/8pUYTsli5sZd5fsCDqCDEYqvbSQ.jpg,5.975,124,False,6.3,movie,0,90,0,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
1912,3086,718416,/uF2S5BJg418TdpwDSfx5hyTsaHR.jpg,False,"Mientras una extraña ola de misteriosos ahogamientos de estudiantes universitarios azota la costa de California, Jake lucha por mantener su vida en la escuela. Al verse acosado por una figura encapuchada que conducía una camioneta sin distintivos, Jake teme convertirse en la próxima víctima de la horrenda juerga del asesino.",2020-10-29,27-53,Smiley Face Killers,en,Smiley Face Killers,/pVV9S183cYwYjL4cWkPLXZ0mEIh.jpg,6.373,21,False,3.1,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
