,id,title,release_date,key,characters,genre
683,260851,Archivos de la policia criminal,1973-12-18,criminal,,[]
684,199728,Conducta Criminal,1992-05-11,criminal,Jessica Lee Stubbs,"[10770, 53]"
685,890526,Una lección criminal,2022-05-06,criminal,Yamato Haimura,"[9648, 18, 80]"
686,108877,Revelado Criminal,1989-06-06,criminal,Perry,[27]
687,61265,Confesión criminal,1991-11-13,criminal,Bruce Simmons,"[9648, 53]"
688,48407,Chantaje criminal,1952-01-25,criminal,John Harman,"[18, 80]"
689,308397,Seducción criminal,2014-09-16,criminal,Melissa Eco,"[80, 53, 10770]"
690,424433,Neutrón contra el criminal sádico,1965-08-13,criminal,Neutron / Carlos Marquez,"[878, 28, 80, 14, 27, 9648]"
691,788538,Dentro de Corea del Norte: Estado criminal,2020-12-29,criminal,[],[99]
692,85162,Delirio criminal,1988-10-26,criminal,Alex Torme,"[27, 53]"
693,85367,Investigación criminal,1953-07-31,criminal,Capt. 'Barnie' Barnaby,[80]
694,122982,Instinto criminal,1995-04-12,criminal,Ellen Bradford,"[27, 18, 10770]"
695,97146,Mente criminal,2004-05-10,criminal,Jodie Colter,"[35, 10770, 80]"
696,239520,Conducta criminal,2008-11-01,criminal,Julia London,"[18, 9648, 53]"
697,261478,"The Criminals, Part 5: The Teenager's Nightmare",1977-11-11,criminal,Chan Sum,"[18, 80, 27]"
698,215167,Defensa criminal,1999-04-30,criminal,Robert Woodfield,"[28, 53]"
699,52314,Conspiración criminal,1994-01-01,criminal,Merrill Ross,[28]
700,93892,Refugio de criminales,1961-03-26,criminal,Father Charles Dismas Clark,[18]
701,180223,Chantaje criminal,1974-10-01,criminal,Ken,"[18, 28]"
702,111012,Deseo criminal,1998-01-01,criminal,Dick,[18]
703,254542,Instinto criminal,1998-11-13,criminal,FBI Agent Ben Carroway,"[28, 53]"
704,212374,Criminales,1998-12-17,criminal,Monica,"[9648, 18]"
705,343108,"Una noche de película: policías, ladrones y novelistas criminales",2013-11-26,criminal,,"[99, 10770]"
706,165582,Angustia criminal,1992-01-19,criminal,Claudia Parr,"[9648, 53, 10770]"
707,612106,Romantic Criminals,2019-05-17,criminal,,"[80, 18, 10749]"
708,76961,Un impulso criminal,1995-01-01,criminal,Commander Adam Dalgliesh,"[9648, 80, 18]"
709,947787,I Wanna Be a Criminal,2023-01-24,criminal,Calvin,[35]
710,325976,Los Criminales,1982-07-28,criminal,,[18]
711,89659,Criminally Insane,1975-01-01,criminal,Ethel Janowski,"[27, 35]"
712,252458,Autopsia de un criminal,1963-08-05,criminal,Carlos,"[80, 18]"
713,343295,Jeff Ross Roasts Criminals: Live at Brazos County Jail,2015-06-13,criminal,Himself,[35]
714,28912,"Este bravo, salvaje y violento mundo",1966-07-15,criminal,Cmdr. Mike Halstead,[878]
715,219645,Criminal Passion,1994-09-21,criminal,Melanie Hudson,"[80, 9648, 53]"
716,729090,Lowdown Dirty Criminals,2020-08-20,criminal,Freddy,"[35, 80]"
717,401895,Brigada criminal,1950-12-04,criminal,Fernando Olmos Sánchez,[80]
718,262073,Criminal Animals,1994-01-01,criminal,[],[99]
719,1058216,Death of a criminal,2014-12-16,criminal,The criminal,"[80, 18, 28]"
720,1058216,Death of a criminal,2014-12-16,criminal,The criminal,"[80, 18, 28]"
721,262073,Criminal Animals,1994-01-01,criminal,[],[99]
722,823759,Criminal Justice,1987-12-31,criminal,[],"[80, 99]"
723,884129,(Im)perfetti Criminali,2022-05-09,criminal,Riccardo,[35]
724,288131,The Criminal Mind,1993-10-25,criminal,Nick August,"[18, 80]"
725,42815,El código penal,1930-12-31,criminal,Mark Brady,"[80, 18]"
726,281618,Criminal Desires,2013-07-04,criminal,Kayla Stark,[80]
727,354401,Túneles,1989-09-27,criminal,Pam Weiss,"[53, 27, 80]"
728,96655,Dr. Gillespie's Criminal Case,1943-05-08,criminal,Dr. Leonard Gillespie,"[18, 80, 9648]"
729,70374,Little Criminals,1995-01-01,criminal,Des,"[80, 18]"
730,458749,Bob & Marys,2018-04-05,criminal,Roberto,[35]
731,614197,Criminal Audition,2019-04-02,criminal,Ryan,"[35, 18, 9648, 53]"
732,259808,Criminal Justice,1990-09-08,criminal,Jessie Williams,"[10770, 18]"
733,29082,Los vampiros,1915-11-13,criminal,The Great Vampire,"[18, 53]"
734,157624,Calor Asesino,2009-09-27,criminal,Anna,[]
735,36450,Copyright Criminals,2009-05-21,criminal,Himself,"[10402, 99]"
736,40625,Criminal Minds,1998-10-20,criminal,Antonio DiPaolo Jr.,"[28, 53]"
737,37628,Ensayo de un crimen,1955-01-01,criminal,Archibaldo de la Cruz,"[35, 80, 18]"
738,163447,Criminally Insane 2,1987-01-01,criminal,Ethel Janowski,[27]
739,407613,Brian Posehn: Criminally Posehn,2016-07-22,criminal,Himself,[35]
740,153386,Los hijos del día y  de la noche,1972-08-11,criminal,Jed Trigado,[37]
741,274091,Criminal Hearts,1996-02-15,criminal,Rafe,"[53, 28, 80]"
742,105120,Who Killed the Prosecutor and Why?,1972-04-15,criminal,Carlo,[53]
743,923526,99.9 Criminal Lawyer: The Movie,2021-12-30,criminal,Hiroto Miyama,"[18, 35, 80]"
744,824649,100m Criminal Conviction,2021-04-29,criminal,Horace,"[80, 18, 53, 10749]"
745,220397,How to Become a Criminal Mastermind,2013-09-11,criminal,Bainbridge,[35]
746,61709,Serial Killers: Profiling the Criminal Mind,1999-01-01,criminal,Narrator,[]
747,525448,Adorables criminales,1987-01-01,criminal,,"[28, 53, 80]"
748,1092448,Criminal Network,2023-01-24,criminal,Ryan,"[80, 53]"
749,132299,Pandilla de criminales,1992-01-01,criminal,,[]
750,732389,"Criminal Doctors, Auschwitz",2013-01-01,criminal,[],[99]
751,413255,The Criminal Hypnotist,1909-01-18,criminal,The Man,[80]
752,426579,Better Criminal,2016-10-03,criminal,Sergeant Mike Martin,"[53, 28, 80]"
753,113302,The Criminal,1999-10-01,criminal,Jasper Rawlins,[53]
754,375225,Dumb Criminals: The Movie,2015-10-15,criminal,Rabbit,[35]
755,17670,Ben Harper and the Innocent Criminals: Live at the Hollywood Bowl,2003-01-01,criminal,Himself,[]
756,726384,Unit of Difficult Patients: What Future for the Criminally Insane?,2017-01-01,criminal,[],"[99, 80, 36]"
757,44876,Criminal Lawyer,1951-08-23,criminal,James 'Jimmy' Regan,[80]
758,119228,Niños y Criminales,2001-01-01,criminal,,[18]
759,223279,Criminal Affairs,1998-01-01,criminal,Clint Barker,[28]
760,435481,Investigación criminal,1970-01-01,criminal,Fernando Olmos,[80]
761,821959,The Watergate Girl: My Fight for Truth and Justice Against A Criminal President,,criminal,Jill Wine-Banks,[18]
762,1104561,Retrato de una Mente Criminal,2013-07-13,criminal,Luis,"[80, 53, 28, 18]"
763,274305,Criminal Xing,2007-06-26,criminal,Johnny,"[28, 80]"
764,527609,In Pursuit of Justice: How criminal justice reform freed Greg Taylor,,criminal,Greg Taylor,[99]
765,278372,Mean Tricks,1992-07-17,criminal,Brian Hornsby,"[80, 53]"
766,393799,Criminals of the Air,1937-04-29,criminal,Nancy Rawlings,[12]
767,130845,A Criminal Is Born,1938-06-05,criminal,Henry,"[80, 18]"
768,295970,Night Train to Milan,1962-09-06,criminal,Herr Bauer / Schneider,[]
769,253305,Evolution of a Criminal,2014-03-08,criminal,Pierre,[99]
770,308803,Roma criminale,2013-12-06,criminal,Rapinatore,[28]
771,373006,El criminal,1985-06-27,criminal,,"[80, 37]"
772,189077,City Hunter: La muerte de Ryo Saeba,1999-04-22,criminal,"Ryo Saeba, AKA Joe Saeba","[16, 28, 35]"
773,115357,El criminal,2010-08-29,criminal,Daniel,[]
774,255430,Aborto criminal,1973-12-03,criminal,El Guapo,[18]
775,815374,Mentes criminales,2009-12-31,criminal,,[53]
776,130710,Behind the Criminal,1937-10-30,criminal,Joe Anderson - Undercover Agent,[80]
777,81718,I Am a Criminal,1938-12-07,criminal,Brad McArthur,[80]
778,132915,The Reckoning: The Battle for the International Criminal Court,2009-01-19,criminal,[],[99]
779,424334,Criminal Mischief,2001-11-04,criminal,Himself,"[28, 35]"
780,45503,Criminal Woman: Killing Melody,1973-10-27,criminal,Maki,"[28, 80]"
781,182503,Criminal Investigator,1942-10-23,criminal,Bob Martin,"[18, 80]"
782,651977,Poland 1939: When German Soldiers Became War Criminals,2019-08-31,criminal,Self - Narrator (voice),"[99, 16, 36]"
783,263998,Cautio Criminalis,1974-11-04,criminal,Pater Friedrich Spee,"[10770, 18, 36]"
784,423029,Asedio criminal,1996-01-01,criminal,,[27]
785,239426,Criminals Within,1941-06-27,criminal,Greg Carroll,"[10752, 80]"
786,399400,Organización criminal,1968-01-01,criminal,,"[28, 80]"
787,422974,Mente Criminal,1991-01-01,criminal,Andres,"[9648, 27]"
788,1112223,Criminal 'Masterminds',,criminal,Rory,"[35, 18]"
789,727183,Pushout: The Criminalization of Black Girls in Schools,2019-03-29,criminal,[],[99]
790,864808,Broadmoor: A History of the Criminally Insane,2013-07-07,criminal,[],[]
791,864192,Yo soy el criminal,1954-07-29,criminal,Arsenio Valdez,[]
792,858319,The Criminal,,criminal,The Criminal,"[80, 35]"
793,951290,Dear Criminals: Trapped in a Lullaby,2022-03-19,criminal,[],[]
794,679433,Los hijos del criminal,1989-08-03,criminal,Jesús Coronado,"[28, 80, 18]"
795,547170,Criminal Minded 2,2009-11-28,criminal,[],[99]
796,552167,Criminal Queers,2013-07-13,criminal,Herself,[]
797,561670,Blue White Collar Criminal,2004-05-20,criminal,[],[]
798,274498,Grip: A Criminal's Story,2006-04-28,criminal,[],[]
799,557177,It's Criminal,2017-03-27,criminal,[],[99]
800,387036,My Son Is a Criminal,1939-02-22,criminal,Tim Halloran Jr.,"[80, 28, 18]"
801,638310,There Is a Criminal Touch to Art,1976-12-03,criminal,,[99]
802,60748,Mark Thomas: Serious Organised Criminal,2007-11-05,criminal,Himself,[35]
803,665250,Intermezzo criminal,1953-01-19,criminal,,[]
804,928253,The Criminals,1958-12-28,criminal,Luce Dorell,"[10770, 18]"
805,674078,Deseo criminal,1995-01-01,criminal,[],[]
806,674117,Judicial o criminal,1990-01-01,criminal,[],[]
807,679433,Los hijos del criminal,1989-08-03,criminal,Jesús Coronado,"[28, 80, 18]"
808,951290,Dear Criminals: Trapped in a Lullaby,2022-03-19,criminal,[],[]
809,449812,Under the Bridge: The Criminalization of Homelessness,,criminal,(voice),[]
810,113889,Hostage: Criminal Implication,2010-09-14,criminal,[],[28]
811,692725,A Criminal at Large,1939-11-17,criminal,Lady Lebanon,"[80, 53]"
812,932850,Josef Mengele: Hunting a Nazi Criminal,2017-01-01,criminal,[],[]
813,656920,Not Criminally Responsible: Wedding Secrets,,criminal,[],[]
814,678698,Persecución criminal,1987-01-01,criminal,[],[]
815,678673,Complices criminales,1999-01-01,criminal,[],[]
816,208214,Criminal Minded 3,2012-11-10,criminal,[],[99]
817,754263,Forest Criminal,2020-10-01,criminal,Marc,[53]
818,209607,Criminal Behavior,2013-06-07,criminal,Nathan,[18]
819,1010826,El club de los lectores criminales,,criminal,,[27]
820,387036,My Son Is a Criminal,1939-02-22,criminal,Tim Halloran Jr.,"[80, 28, 18]"
821,656920,Not Criminally Responsible: Wedding Secrets,,criminal,[],[]
822,932850,Josef Mengele: Hunting a Nazi Criminal,2017-01-01,criminal,[],[]
823,928253,The Criminals,1958-12-28,criminal,Luce Dorell,"[10770, 18]"
824,665250,Intermezzo criminal,1953-01-19,criminal,,[]
825,638310,There Is a Criminal Touch to Art,1976-12-03,criminal,,[99]
826,396579,I Was a Criminal,1945-01-01,criminal,"Wilhelm Voight, a Shoemaker","[18, 18]"
827,60748,Mark Thomas: Serious Organised Criminal,2007-11-05,criminal,Himself,[35]
828,915031,American Criminal,2019-11-01,criminal,Dr. Penelope Lang,[53]
829,674078,Deseo criminal,1995-01-01,criminal,[],[]
830,674117,Judicial o criminal,1990-01-01,criminal,[],[]
831,678698,Persecución criminal,1987-01-01,criminal,[],[]
832,678673,Complices criminales,1999-01-01,criminal,[],[]
833,970692,Criminali si diventa,2022-05-05,criminal,,[]
834,742692,Criminal Hunter,2012-11-09,criminal,Karna,"[35, 18, 80]"
835,948487,Criminal at Large,1945-01-01,criminal,[],[]
836,692725,A Criminal at Large,1939-11-17,criminal,Lady Lebanon,"[80, 53]"
837,449812,Under the Bridge: The Criminalization of Homelessness,,criminal,(voice),[]
838,113889,Hostage: Criminal Implication,2010-09-14,criminal,[],[28]
839,446128,I criminali della metropoli,1967-01-01,criminal,,[]
840,761615,Criminal - White Hell Bonus DVD,,criminal,[],[]
841,970692,Criminali si diventa,2022-05-05,criminal,,[]
842,742692,Criminal Hunter,2012-11-09,criminal,Karna,"[35, 18, 80]"
843,692725,A Criminal at Large,1939-11-17,criminal,Lady Lebanon,"[80, 53]"
844,446128,I criminali della metropoli,1967-01-01,criminal,,[]
845,449812,Under the Bridge: The Criminalization of Homelessness,,criminal,(voice),[]
846,113889,Hostage: Criminal Implication,2010-09-14,criminal,[],[28]
847,477158,Josef: My Fathers Criminal Record,2015-11-10,criminal,[],[99]
848,721564,English Criminal Justice,1946-07-25,criminal,Self - Commentator (voice),[99]
849,476036,NCR: Not Criminally Responsible,2017-03-17,criminal,[],[99]
850,720488,Fun Lovin' Criminals Down The Rabbit Hole 2016,,criminal,[],[]
851,951290,Dear Criminals: Trapped in a Lullaby,2022-03-19,criminal,[],[]
852,948487,Criminal at Large,1945-01-01,criminal,[],[]
853,1010826,El club de los lectores criminales,,criminal,,[27]
854,512377,With Criminal Intent,1995-01-01,criminal,,[]
855,208214,Criminal Minded 3,2012-11-10,criminal,[],[99]
856,754263,Forest Criminal,2020-10-01,criminal,Marc,[53]
857,989913,Ben Harper & The innocent criminals live in Paris,2000-04-18,criminal,Chanteur,[]
858,234270,Royal Babylon: The Criminal Record of the British Monarchy,2012-07-12,criminal,[],"[99, 36]"
859,1004497,Inside the Criminal Mind,2017-07-01,criminal,[],[99]
860,815319,Los tres criminales,1997-12-31,criminal,[],[]
861,815742,Desesperación criminal,1994-12-31,criminal,[],[]
862,1074958,¡Criminales! Bombardeos sobre Barcelona,1937-01-01,criminal,[],[]
863,582827,Ben Harper & The Innocent Criminals - Lifeline DVD,2007-08-27,criminal,,[10402]
864,297888,Finding the Criminal,,criminal,Craig Keller,[]
865,300752,Oka Criminal Premakatha,2014-07-19,criminal,[],[]
866,317611,Fun Lovin’ Criminals: The Bong Remains the Same,2014-05-03,criminal,Huey,[10402]
867,1106920,Criminales de guerra,,criminal,[],[]
868,1097522,Criminal Ways,2009-10-27,criminal,[],[]
869,522099,Conexión Criminal,1987-03-05,criminal,,"[80, 18, 28]"
870,1003430,Kill A Criminal in His Marriage Ceremony,1987-08-01,criminal,宋巧莲,"[18, 10402]"
871,298078,Ruined Heart: Another Love Story Between a Criminal & a Whore,2014-10-24,criminal,The Criminal,"[80, 10402, 10749]"
872,261475,"The Criminals, Part 4: Assault",1977-06-19,criminal,Miss Lin,[80]
873,280453,El gran robo,1968-10-17,criminal,Leticia,[35]
874,261474,"The Criminals, Part 3: Arson",1977-02-04,criminal,Chief Detective,[80]
875,270409,The Criminals Are Among Us,1964-12-07,criminal,Demet,"[80, 18]"
876,398878,I'm Not the Criminal,1956-02-12,criminal,,[80]
877,129821,From the Life of a Chief of the Criminal Police,1983-10-10,criminal,Col. Malych Ivan Konstantinovich,"[80, 18, 9648]"
878,987483,99.9 Criminal Lawyer: SP,2021-12-29,criminal,Miyama Hiroto,"[35, 9648]"
879,441833,Secrets of the Nazi Criminals,1963-02-25,criminal,Self (archive footage) (uncredited),[99]
880,1012361,Hong Kong Criminal Archives - Murder Of Pat Sin Restaurant's Whole Family,1993-01-01,criminal,,[]
881,312456,Criminal Department,1997-01-02,criminal,,[]
882,331625,They Made Me a Criminal,1954-10-18,criminal,,"[18, 80]"
883,300556,Even If She Had Been a Criminal...,2006-01-11,criminal,[],[99]
884,351937,Wild Criminal,1999-07-24,criminal,Yuki,"[53, 80]"
885,464908,Criminal Conspiracy,2017-08-17,criminal,Self (archive footage),[99]
886,556334,The Criminal,1926-11-12,criminal,,[]
887,233203,Hong Kong Criminal Archives - Female Butcher,1991-01-01,criminal,,"[18, 27, 10749]"
888,441045,The Criminal on Vacation,1965-01-01,criminal,Inspektor Korać,"[53, 80]"
889,461578,The Criminal,1977-09-17,criminal,Hung Ta Hao,"[18, 80]"
890,133574,The Criminal Quartet,1989-01-01,criminal,Marat Mukhanov,"[12, 28, 80]"
891,366230,Born to Be a Criminal,2006-06-01,criminal,Taha,"[28, 35, 80, 10749]"
892,986307,Full-Bodied Criminal,2022-06-26,criminal,[],[]
893,897204,Yakuza Criminal,2016-05-04,criminal,[],[]
894,930473,Hong Kong Criminal Archives - Eight Drug Dealers,1991-01-01,criminal,,[18]
895,70458,The Elegant Criminal,1990-12-19,criminal,Pierre-François Lacenaire,[18]
896,95607,"The Cop, the Criminal and the Clown",2004-12-24,criminal,Vincent Papineau,[35]
897,107831,The Criminals,1976-01-16,criminal,Wang Rong Sheng,[80]
898,551134,The Hard Core Criminal,1973-05-12,criminal,,"[80, 53]"
899,702090,Criminal,1999-01-01,criminal,Hu Tian,"[80, 18]"
900,63294,Criminal Talent,1988-12-12,criminal,,"[80, 18, 35]"
901,327357,The Criminal Who Stole a Crime,1969-10-07,criminal,"Siwy, kapitan MO","[9648, 80, 18, 53]"
902,260905,The Criminals Attack. The Police Respond,1977-08-23,criminal,Commissioner Baldi,"[80, 28]"
903,792244,Identical Criminals,2011-08-21,criminal,Han Sang-won,[]
904,149446,Serafin Geronimo: The Criminal of Barrio Concepcion,1998-10-21,criminal,,"[28, 80, 18]"
905,261472,"The Criminals, Part 2: Homicides",1976-08-13,criminal,Mute Ah Choi / Xiao Ding,"[27, 80]"
906,313735,Super Car Criminals,2000-01-20,criminal,Michael,"[28, 80]"
907,717227,Woman's Criminal History,2012-06-20,criminal,Kimiko,[10749]
908,75737,The Criminal and the Lady,1963-07-08,criminal,Malgorzata Makowska,[80]
909,270614,According to the Criminal Investigation Service...,1979-12-01,criminal,Danilov,"[28, 80, 10752]"
910,129823,Inspector of Criminal Investigation,1971-11-08,criminal,,"[80, 9648]"
911,784919,Criminal Police,2021-01-10,criminal,Ding Wei,"[28, 80]"
912,252696,Apenas un delincuente,1949-03-22,criminal,José Morán,"[80, 18]"
913,557391,Criminal,1933-01-06,criminal,Warden Brady,[18]
914,559228,Criminal Brigade,1947-09-05,criminal,Commissaire Chabrier,[80]
915,143415,Abnormal Criminal,1967-12-26,criminal,Rapist,[]
916,670102,The Criminal,1978-09-03,criminal,,"[18, 80]"
917,486469,We need criminals urgently,,criminal,,[35]
918,604458,The Criminal Man,2019-10-11,criminal,"George Meskhi, The Criminal Man",[18]
919,348598,Criminal Records,1974-09-20,criminal,Bogdan Wrona,"[80, 18]"
920,852553,Ruined Heart! Another Love Story Between a Criminal and a Whore,2012-02-11,criminal,The Criminal,[]
921,400245,Nude Actress Murder Case: Five Criminals,1957-11-10,criminal,,"[9648, 80]"
922,568696,Svartenbrandt - Swedens Most Dangerous Criminal,2018-08-24,criminal,[],[]
923,261127,The Criminal Hunter,1988-01-01,criminal,,[]
924,1030941,Female Criminal Jutteura Punishment,1994-12-21,criminal,,[]
925,1030947,Female Criminal Jutteura Punishment II,1995-06-21,criminal,,[]
926,775140,The Criminals,2022-04-08,criminal,Nazlı,"[18, 53, 35]"
927,740965,The Criminal Three,2020-08-21,criminal,Li Si,"[18, 80, 35]"
928,502496,The Foundation of Criminal Excellence,2018-02-02,criminal,Imants Veide,"[35, 28, 80]"
929,1002104,Criminal,2005-08-04,criminal,,[]
930,189700,The Lovers of an Old Criminal,1927-10-07,criminal,,[35]
931,127977,Weekday Criminal Investigation,1973-12-03,criminal,,"[80, 9648]"
932,466326,The Criminals,1993-11-25,criminal,[],[16]
933,756779,Criminals Nowhere to Run,2020-10-22,criminal,Zhu Zhilong,[]
934,732300,Criminals,,criminal,,"[80, 35, 18]"
935,1005185,R23 Criminal's Diary,2021-12-17,criminal,Varsha,"[27, 53]"
936,290935,The Master Criminal,1969-09-05,criminal,Gálffy alezredes,[80]
937,1083577,Criminal,,criminal,,"[80, 53]"
938,449443,Juego de ladrones: El atraco perfecto,2018-01-18,criminal,Det. Nicholas O'Brien,"[28, 53, 80]"
939,105666,La llamada del sexo,1977-06-25,criminal,Víctor,[53]
940,522627,The Gentlemen: Los señores de la mafia,2020-01-01,criminal,Mickey Pearson,"[35, 80, 28]"
941,553604,Un ladrón honesto,2020-09-03,criminal,Tom Dolan,"[53, 28, 80, 18]"
942,401469,Viudas,2018-11-06,criminal,Veronica Rawlings,"[80, 53]"
943,418437,Mío o de nadie,2017-03-06,criminal,Julia Banks,"[18, 53]"
944,186,El caso Slevin,2006-02-24,criminal,Slevin,"[18, 53, 80, 9648]"
945,457799,"Extremadamente cruel, malvado y perverso",2019-05-02,criminal,Ted Bundy,[80]
946,112205,Malavita,2013-09-13,criminal,Fred Blake / Giovanni Manzoni,"[80, 35, 28]"
947,738652,Juego de asesinos,2021-09-09,criminal,Bob Viddick,"[53, 80, 28]"
948,406761,Hotel Artemis,2018-06-07,criminal,Jean Thomas / Nurse,"[53, 878, 28]"
949,505579,"Bent, plan de venganza",2018-03-09,criminal,Danny Gallagher,"[53, 80]"
950,2155,Operación Reno,2000-02-25,criminal,Rudy Duncan,"[53, 28, 80, 18]"
951,596054,La odisea de los giles,2019-08-15,criminal,Fermín Perlassi,"[35, 53]"
952,10569,Granujas de medio pelo,2000-05-19,criminal,Ray,"[35, 80]"
953,13635,Mesrine Parte 1. Instinto de muerte,2008-10-22,criminal,Jacques Mesrine,"[18, 28, 53, 80]"
954,12489,Gridlock'd,1997-01-29,criminal,Ezekiel 'Spoon' Whitmore,"[35, 80, 18]"
955,11898,Ocho sentencias de muerte,1949-06-21,criminal,Louis,"[35, 18]"
956,512239,Corrupción,2019-05-10,criminal,Liam,"[80, 53]"
957,136278,El secreto de la isla,2012-10-09,criminal,Joe Fairburn,"[18, 53, 80]"
958,1066719,Mafia de Mumbai: Policía contra el inframundo,2023-01-06,criminal,[],[99]
959,609189,Sed de venganza,2019-07-19,criminal,Nick Brenner,"[80, 53, 18, 9648]"
960,8744,Albino Alligator,1996-09-09,criminal,Dova,"[80, 18, 53]"
961,40180,Pánico en la ciudad,1975-04-09,criminal,Commissaire Jean Letellier,"[28, 80, 18, 53]"
962,31640,Blood & Wine (Sangre y Vino),1996-10-03,criminal,Alex,"[80, 53]"
963,37144,Crimen  verdadero,1996-03-12,criminal,Mary Giordano,"[80, 9648, 53]"
964,14398,La sombra de los culpables,1997-10-08,criminal,Detective Frank K Divinci,"[28, 80, 53]"
965,866127,Las mujeres y el asesino,2021-09-09,criminal,[],"[99, 80]"
966,259943,Regreso a casa,2014-05-16,criminal,Feng Wanyu,"[18, 10749]"
967,25935,El misterio de Wells,2004-02-26,criminal,Nicholas,"[80, 18, 9648]"
968,17263,Nido de cuervos,1999-07-06,criminal,Lawson Russell,"[53, 28, 80]"
969,21627,"Crimewave (Ola de crímenes, ola de risas)",1985-04-12,criminal,Helene Trend,"[35, 80, 27]"
970,432614,All That Divides Us,2017-11-08,criminal,Louise,"[53, 18]"
971,69945,La seducción de Michelle,1996-01-22,criminal,Michelle Winston,"[18, 53, 10770]"
972,10252,Animal,2005-05-01,criminal,Animal,"[28, 18]"
973,224790,Crimen Pasional,2005-09-17,criminal,Rebecca Walker,"[53, 9648, 10770]"
974,27465,Sólo falta el asesino,1992-03-06,criminal,Augie Morosco,"[80, 35, 9648]"
975,24129,The Simple-Minded Murderer,1982-02-12,criminal,Sven,[18]
976,330206,Anti-Social,2015-05-01,criminal,Dee,[80]
977,854345,Life of Crime: 1984-2020,2021-09-06,criminal,Self,[99]
978,25876,El soborno,1951-10-25,criminal,Captain Thomas McQuigg,"[18, 53, 80]"
979,31555,La casa número 322,1954-07-21,criminal,Paul Sheridan,"[18, 53, 80]"
980,1711,Sin código de conducta,1999-03-19,criminal,Jake Peterson,"[28, 18, 53]"
981,38446,Terror sin habla,1974-11-05,criminal,Edmund Yates,"[27, 53]"
982,85837,Detroit 9000,1973-08-01,criminal,Danny Bassett,"[18, 28, 80]"
983,78076,Harlem sangriento,1973-12-01,criminal,Tommy Gibbs,"[28, 53]"
984,41548,El engaño,2002-02-13,criminal,Mike Santini,"[28, 80, 18, 53, 10770]"
985,45203,Compromiso de sangre,2000-10-27,criminal,20 / 20 Mike,"[28, 80, 18]"
986,49334,Me hicieron un fugitivo,1947-06-24,criminal,Sally Connor,"[18, 53, 80]"
987,849506,Lethal Love Triangle,2021-08-08,criminal,Julia,"[53, 10770]"
988,112969,La Matanza de los inocentes,1993-09-17,criminal,Stephen Broderick,"[27, 28, 53, 9648]"
989,43961,Carabina Williams,1952-05-01,criminal,Marsh Williams,"[80, 18]"
990,85392,Ho!,1968-11-04,criminal,"François Holin, aka Ho","[28, 18]"
991,43059,Con Express,2002-07-23,criminal,Alex Brooks,[28]
992,252278,Illicit Behavior,1992-06-03,criminal,Lt. Matt Walker,[53]
993,334138,Two Thumbs Up,2015-04-02,criminal,Lucifer,"[80, 35, 28]"
994,144146,Cita con la muerte,1953-05-26,criminal,Lemmy Caution,"[80, 53]"
995,99543,El monstruo,1977-01-10,criminal,Valerio Barigozzi,[53]
996,87897,Locos asesinos,1974-09-01,criminal,Mr. Blakely,"[35, 27]"
997,132422,Stealing Time,2001-06-17,criminal,Alec Nichols,"[18, 28, 35]"
998,881350,Deadly Seduction,2021-10-03,criminal,Maggie Bogan,"[10770, 9648, 53, 80, 18]"
999,173707,Sangre en el asfalto,1956-12-25,criminal,Bill Fraser,"[80, 18, 53]"
1000,393985,Proof of Innocence,2016-05-19,criminal,Choi Pil-jae,[80]
1001,115555,El hombre que decidía la muerte,1975-11-20,criminal,Alan Curtis,"[18, 53]"
1002,106923,Superargo and the Faceless Giants,1968-01-26,criminal,Superargo,"[878, 12]"
1003,162827,The Little Gangster,1990-12-19,criminal,"Le flic, Gérard",[18]
1004,143838,The Mouthpiece,1932-03-21,criminal,Vincent 'Vince' Day,[18]
1005,107331,Blade,1973-12-01,criminal,Tommy Blade,"[53, 9648]"
1006,421236,The Clinton Chronicles,1994-06-01,criminal,Himself - Interviewee,[99]
1007,61939,The Three Marias,2002-01-01,criminal,Filomena,[18]
1008,798597,Mujrim,1958-01-01,criminal,Shankar,"[18, 53]"
1009,59477,"Come Here, Mukhtar!",1964-01-01,criminal,Glasychev,"[18, 9648]"
1010,294912,Murder Story,1989-09-24,criminal,Willard Hope,"[27, 80, 9648, 53]"
1011,110240,La ruta de Corinto,1967-10-27,criminal,Shanny,[53]
1012,580772,Nihon hanzai shi: Sawari-ma,1971-01-01,criminal,,[]
1013,283312,Dr. Gar El Hama's Flight,1911-11-01,criminal,Dr. Gar el Hama,[18]
1014,254319,Un  ladrón con estilo,2003-02-19,criminal,"Phil, Bank Manager",[80]
1015,146933,The Wannabes,2003-09-25,criminal,Danny,[35]
1016,478618,The Frightened Lady,1932-03-01,criminal,Lord Lebanon,"[9648, 80, 18]"
1017,66397,Savaal,1981-07-03,criminal,Shankar,[28]
1018,191278,Mongo's Back in Town,1971-12-10,criminal,Lieutenant Pete Tolstad,"[80, 28, 18]"
1019,254406,Operation Hong Kong,1964-03-20,criminal,Robert Perkins,"[53, 12]"
1020,301263,Masacre en Río Grande,1984-12-31,criminal,Sheriff Bob,[27]
1021,110815,The Specialist,1999-03-31,criminal,Himself,[99]
1022,907310,Tokyo Untouchable,1962-10-21,criminal,Yoshio Harada,"[80, 28]"
1023,391471,Shikeishû no shôri,1957-04-03,criminal,,[80]
1024,83472,Jungle Street,1960-01-07,criminal,Sue,"[80, 18]"
